"text_id","subject","text","ratingA1","ratingA2","ratingA3","labelA","ratingM1","ratingM2","ratingM3","ratingM4","ratingM5","labelM"
"C05791690_0","Africa","Been reading about your trip to Africa and hope it goes well. Wanted you to know that I have had a number of discussions .about relaunching our Africa focused fund now that our US based investment activity has slowed down a bit. Also working with Emerging Capital Partners, the largest US based VC firm focused on Africa. I've been advising them on a pan-African media deal and some moves they are considering in education, particularly in East Africa. Really interesting stuff and happy to see an increase in US investments beyond extractive industries and infrastructure transactions. As you know I believe that. beyond aid and assistance, the best way for exerting US influence and strengthening our ties to other countries is through an increase in private investment. I also think it is critically important to increase US involvement in businesses which touch peoples everyday lives i.e. SMEs in the consumer goods and services sectors. Hope to go out to South Africa the week after next with a possible stop in Kenya.

Am scheduled to meet with President Clinton in two weeks to update him on a few of our projects.

Take care.

jm","2","2","2","2","3","2","1","2","2","2"
"C05794439_2","","All,

Here's Nahla's quick read-out of how Al Jazeera framed the interview.

Nahla says Mr. Hussein gave a very strong interview. She thought he very effectively quoted an earlier Egyptian interlocutor calling for reason and peaceful solutions. He also quoted Koranic verses on non-violence, forgiveness, and not killing, which should play very well with the audience though it was met with a rather hostile reaction from the interviewer, who seemed caught off-guard.

After the interview, AJ news reported that Mitt Romney is getting criticized by other Republicans for taking advantage of the crisis for political motives.

Following the news, there was an interview with Dr. Mohamed Al-Jawadi, a historian and political analyst who was asked if Secretary Clinton's statements are enough to stem the tide of outrage. He said the State Department has achieved cooperation with the Islamic work by supporting and respecting the people's aspirations and now has strong relationships based on mutual respect and respecting laws, but there are those in Egypt, Libya, Yemen, and the US who wish to destroy that cooperation. When asked how to prevent future violent incidents at US Embassies, he emphasized the importance of strong judicial institutions to address charges of breaking laws and denigrating religions, so the cases may be settled within legal systems. Educating people about religions and dispelling misconceptions, especially about Islam, is also very important.

Best regards,

Rebecca","3","2","3","3","1","3","3","2","3","3"
"C05785082_1","","I spoke to All Tarhouni this morning. he is planning to visit U.S. maybe as early as december 7-8 and will ask us for meetings in DC to thank the Administration for all its support. He said he has been asked by Jalil to act as an advisor to the TNC. In addition, he intends to play a political role by forming some kind of coalition with disparate groups in the country, especially the militias, to form a bloc for the elections. He is going to Bengazi and said he will try to bring together the ""thuwar"" revolutionaries from the west and east and other groups to discuss how best to move forward and ensure they have a voice. This could be the vehicle he might ""guide"" into the elections but worries that it could be hijacked by ""elites."" He is also considering possibility of forming a political party with them but believes this will take too much time and there is not enough time left for that.

regarding prospects for the new Cabinet and what it can do in the coming 7 months, he believes it can be a 'service"" government--it can work on the security issue(absorbing ""thuwar"" into army and security forces), work on economic issues-liquidity and payments to ""thuwar"" and martyr families, and prepare for the election. It will not be able to undertake major decisions such as approving new oil leases, rebuilding infrastructure, or setting out new foreign policy directions. He reiterated that there must be room given to al-Keeb to implement a strong government without the interference of the TNC and al-jalil. He said he would use his political voice to remind al-jalil and the TNC that they should not meddle any longer in affairs regarding the running of the country.","1","3","1","1","2","2","1","3","3","2"
"C05770461_2","","Attached is the very latest version of the testimony for Tuesday's hearing, which tries to incorporate (and de-conflict) everyone's terrific edits and suggestions consistent with our need to keep this tight and accessible. Especially as there's some new language contained herein, I wanted to shoot this around one last time before we send it to S. If anyone has any serious reaction to anything contained herein, please flag by 3:00 pm today. The speechwriters are also going to review, especially in an attempt to streamline. (The current draft stands at 1583 words.) Finally, I'll give it one more read-through before we send it along.

Thanks again for everyone's great work on this!

Dave","2","3","3","3","2","1","2","2","2","1"
"C05771654_0","FW: CNAS: The Arc","Here is the link to the video of The Arc. http://friendsofthearc.ore, a national infrastructure trunkline for a future Palestinian State developed by the RAND Corporation. It is only 8 minutes long, but a great overview of the Arc vision and its potential for enabling peace in the region. I promise you it is worth it. It has tested very well with both Palestinians, Israelis and American Jews and Palestinians. It is a genuinely a transformational idea that did not originate from American politicians or diplomats, but rather from innovative American minds in collaboration with stakeholders from all walks of life in Palestine, Israel, the US, Europe, and the Muslim world. And it could be largely financed with private finance. AM","3","3","2","3","2","1","2","3","1","1"
"C05767836_0","THANK YOU","Hi Cheryl -- Could you please convey the attached letter to Secretary Clinton? Many many thanks!

Mills, Cheryl D wrote:

She laid it on last Thursday with Rahm — said they were making a mistake not to nominate him and that he was exactly the kind of person who could be confirmed and she would make calls herself for his nomination and that given the limited number of judges we had done, we had to move on someone like him and for him to give his team the political courage to move him.

So it really goes to her.

cdm","2","1","1","1","2","1","2","3","2","2"
"C05771355_0","FA article","With regard to the two tops, I agree that Lissa's original top was more elegant, but Jim thought, and Jake and I agreed, that the piece is not as compelling as it could be if we could be clearer about what you actually see coming down the road that informs your focus on modernizing diplomacy (e.g., you see the proliferation of foundations, corporations, ngos in the world as an opportunity, particularly given that we have more problems to deal with with the same bandwidth, so you want to start training people now to do public private partnerships; or you see public opinion as steadily increasing in importance, so we have to be doing public engagement in a big way). I tried to do that quickly in the following graph, but w/o being able to draw all the connections.","2","1","2","1","2","2","1","1","1","1"
"C05792174_2","","Cheryl: I saw you from a distance at Julissa's very moving swearing in today but by the time I walked in your direction, the ceremony was over and you had already left. I did, however, want to give you an update on my confirmation saga.

Last week Senator Murkowski (R-Alaska) spoke to White House contacts and indicated she was considering changing her vote on my confirmation. She has asked to meet me, and an appointment is being sought. Additionally, I had a very good conversation with Senator Menendez, who is now very engaged and is in the process of reconfirming Senator Rubio's position as a ""Yes"" on my vote. Further, Menendez indicated he will be approaching a couple of Republicans asking them to support me.

The objective is to obtain a total of 10 Republican votes. If we can persuade Senator Murkowski, and Senator Rubio reconfirms his positive intent, we believe we have a total of 8 votes.

I did talk to Maria about these developments, but also wanted to share with you this important progress!

Thanks, Mari Carmen","3","2","2","3","2","3","2","2","1","2"
"C05769219_5","","Julissa: Just got back from meetings with President Preval, First Lady Elizabeth Preval and Prime Minister Jean Max Bellerive. In addition to being thanked by them for our assistance and my conveying Gov. Fortufio's offer to continue asisting Haiti through USAID, SouthCom and NGO's such as the Red Cross, they emphasized that all assistance should be ""coordinated"", which I assured them is being done. They were particularly grateful that our public utility, PREPA, arrives tomorrow in PaP to begin an assessment of the power situation and will join a consortium of Dominican and US power companies that will help restore service. We all agreed that a functioning electric service would bring stability to the city and to the nation. I reiterated the offer from Gov. Fortutio I'd conveyed in December to the PM in Miami that we'd be available to assist in Haiti's long-term development, especially higher-ed. We've postponed the departure of a 6,000-ton barge for late tomorrow or Friday, in order to accomodate additional,cargo (thouands of tons), to be delivered to a private port in PaP. We need USAID's confirmation that they or a responsible NGO will receive and handle distribution of the goods. USAID's response and coordination would be appreciated. All the best, Kenneth","2","2","2","2","1","1","2","1","1","1"
"C05762902_2","Hello from INTERPOL","Cheryl,

Can you believe that I doubted you ????????? I am so, so embarrassed! It is June 28th and I am now just reading your message of March 22d in response to my message of March 22d!!!

For three months I have been thinking that I must have done something unknowingly and stupidly to have offended you. I have been struggling to remember what I might have done except to praise you too much!

I just feel so, so good, but also ashamed for having doubted you! I might be pathetic, but at least I am honest and transparent!

(By the way, please extend SoS my best wishes for a speedy recovery.)

Warmest regards,

Ron","1","2","3","2","1","3","3","1","2","2"
"C05788605_0","Jesse Jackson call re: Syria","I called. A notetaker will write up the call. Rev Jackson said that he's been meeting with various groups from Syria and he spoke with ""the Syrian Ambassador"" (meaning the Syrian Chargé, I assume). Rev Jackson wants to go to Moscow and Damascus, to try to get the bloodshed to stop. I encouraged the former and discouraged the latter, cautioning him that Bashar would distort his message and play up the visit in a damaging well. I suggested as well that he speak to Kofi Annan, especially given Annan's concern (as demonstrated in his press remarks) that there be a single point of contact for negotiating with the regime. We don't want Bashar to play Annan and Jackson off each other.

Rev Jackson also requested a meeting with S.

So I owe him a number to reach Kofi (which were tracking down) and an answer to his request to meet with the Secretary.

Jeffrey Feltman Assistant Secretary Bureau of Near Eastern Affairs De • artment of State","2","3","3","3","1","3","3","2","3","3"
"C05785454_0","Mitchell letter","Dear George: Simply put, I am sorry to see you go. I have the deepest respect, admiration and gratitude for the service you provided our country as Special Envoy for Middle East Peace — not to mention the rest of your incredible career. I applaud your tireless efforts to advance our shared vision of a comprehensive peace between Israelis and Palestinians and Israel and all of its Arab neighbors.

I had the privilege of seeing up close the unique combination of diplomatic insight and political pragmatism you brought to this most complex of foreign policy challenges.

The differences between the parties — as you have often noted — are deep and serious, requiring time and good faith negotiations to overcome. While we have not yet achieved our goal, your work was a vital contribution to the framework of a peace agreement that will one day emerge. And as we build on your work, all of us will heed your call to remain patient and persistent in the pursuit of peace.

Your service was in the highest tradition of our country, and provided an example of integrity and honor for all of us. You represent the finest of American statesmanship and diplomacy. All of us at the State Department will miss your steady leadership and wise counsel, but I know you will remain a passionate advocate for peace and I look forward to drawing on your advice and insights as we proceed.","3","3","3","3","2","2","2","3","2","2"
"C05798053_0","Thank You!","Cheryl: It has been an honor and a privilege to work at State at the same time as you and the Secretary. You have been a model and a joy to work with. Eduardo Bahtia and Julissa are right to rave about you, I do now as well!

Thank you for all your support, it was crucial during my confirmation fight. It simply would have been impossible without yours and the Secretary's support!

I saw the hearings this week, and think the Secretary was masterful. Please know that if in the future there are times when support is needed, I will be there. In the meantime, I know your family will be very happy to enjoy and see a great deal more of you!!!!

Warmly, Mari Carmen Aponte","3","1","3","3","2","2","2","3","3","3"
"C05773670_3","HRC SS CDI-outcome","Agreed. Also a huge thanks to Bill Fitzgerald and AF for giving us a quick greenlight and mobilizing an overnight demarche that brought the African Group to, for the first time ever, lead and initiate a Special Session of the HRC on a human rights issue on the continent: that is a big step. And to you, Eileen, for being fully committed to getting this done and making the critical calls to set it in motion. We can only hope this has some small influence in preventing the unfolding disaster.

2010 goes out with a bang - - here's to building on this foundation to go upwards and onwards in 2011!

Suzanne","2","2","1","1","3","2","2","2","3","3"
"C05781278_3","","Cheryl: Immediately after last I prepared an email on the high side and sent it to Bill Burns. I tried (unsuccessfully) through the Op Center to reach you to share Dutcome. Bill Burns on Friday morning said he had reached you and the Secretary. I will ask Don Yamamoto to send you a copy asap of what I sent Bill last week. It outlines the tone and direction of the meeting. It can be sent on the low side. Johnnie. DON and DANTE: could you send asap a copy of my readout to Cheryl. I copied both of you. Its on the side, but can be shifted to the low. Thanks.","2","1","1","1","3","2","2","1","1","1"
"C05790658_0","NPR/Climate Change","And you'll see in today's NYT and WP that Todd's backgrounder absolutely paid off.

When he left for law school, Emily Cain replaced Ben Kobren as Todd's press person, and she's done a great job putting this week together. Good seeing how far she's come since being our press aide in the Senate office.

State's been a great period of growth for all of the younger staff you brought to the Department from the Senate and the campaign. For almost all of them, four years at one place is the longest job they've ever had. It's been a good learning environment for them. They're all far more equipped and ready for whatever comes their way next than they realize.","2","1","1","1","2","1","2","2","1","1"
"C05798112_0","OH","To show you how many more paths the President has to 270, he can lose Florida AND lose Ohio AND lose Virginia - and still win by sweeping Iowa, New Hampshire, Wisconsin, Colorado, Nevada - which is very doable.

Bottom line, Ohio is the ballgame. It's Obama's firewall. Even if Romney wins Florida AND Virginia, losing Ohio requires him to not only run the table but steal back pretty solid blue states. The President's lead in Ohio definitely thinned after the 1st debate, but not enough to make the state a toss up, and whatever damage was done the bleeding was stopped, the #s have stabilized, and they still solidly favor the President.

So I'm sticking to my prediction of 303 EVs

While it's always one of the quadrennial stupid stories, I can actually construct a 269-269 tie more easily than Romney outright clearing 270 (0 wins Ohio, but loses VA, NV, CO, IA).","3","3","3","3","2","2","1","1","2","1"
"C05796283_3","","Kofi Annan's Deputy Nasser Qidwa just spoke with A/S Feltman to share that JSE Annan received a new letter from Syrian FM Muallim that said:

1. The regime is willing to cease all military action in all of its territory by 0600 hours local time (1300 EST) on 12 April.

2. The regime reserve the right to respond proportionally (supposedly the first time it has agreed to this) to any attacks

3. Will redeploy its forces to certain encampment areas and bases, particularly in the governates of aDmsscus, Horns, and Hama.

4. Request updates from the JSE on his efforts with the ""other parties"" (i.e., opposition).

Qidwa admitted that this may all be a trick or ply to prevent a Russian rapprochement with the UNSC, but said the letter was more straightforward and factual than making excuses. He thought it could represent a new political position, rather than just another tactic. A/S Feltman remained skeptical. Qidwa admitted that, assuming this was true, there were still two schools of thought within the JSE office with respect to monitoring: some wanted to have a ceasefire in place ahead of time, others (like Qidwa) believe that monitors could help improve things on the ground even if things were still ""messy."" The letter apparently made no reference to shabiha or other security elements, which Qidwa admitted was a problem.

We will a more in depth readout on the high side, but wanted S to have this before her G8 meetings.

Rob McCutcheon Syria Desk","3","1","3","3","1","3","2","3","2","2"
"C05788436_1","SFRC Business Meeting","Hi Cheryl — As you know there is a business meeting on Tuesday. We have gotten all our nominees who have had hearings on the agenda except for Julissa. Today, Lugar staff raised issues with her response to OFRs on trade with Uruguay and sent us additional questions. We will work with WHA and USTR to get these turned around and back to the committee on Monday. The staff have told us that they don't intend to block her and aren't holding her but they won't agree to add her. Once we get the responses back to the committee we will press them again to add her.

While most of the questions they sent us have to do with trade with Uruguay, of note is the last question in the list which asks about Julissa's role in trying to free Alan Gross from jail. Our answer to that should be matter of fact and lay out the steps Julissa has taken but this is a place where Lugar hasn't gone before and makes me think he is carrying some water for Rubio here.

I have asked Wendy to call Rubio to resume her engagement with him on Roberta and Adam Namm since they have yet to respond to us (despite repeated attempts by us to get a reaction) after having received the OFAC response. I have asked her to raise Julissa's nomination with him as well. If he's holding up another Latina nominee, we need to smoke him out. Dave","3","3","3","3","2","2","1","2","2","1"
"C05790125_0","Heads Up","I got a call a few minutes ago from Ned Martel of the Washington Post. He is doing a story on an alleged White House contemplation with replacing Tim Geithner with Hillary Clinton. His angle was that, among other things, they decided not to pursue it because of the prospect of moving a substantial percentage of the Clinton team to Treasury and the relentlessness with which Cheryl Mills pursued the December 2008 agreement between the President-elect Obama and Senator Clinton about her prerogatives in forming her own team. I told her we dealt with a steady diet of rumors about the VP swap, but I never heard this rumor. I also suggested by the time Tim allegedly offered to leave, HRC was arguably the administration's most effective performer (along with Gates). It was highly unlikely the President would want to break up that tandem that was working so well. When he mentioned trouble with the White House over placements, I said there was a joke going around Washington that Clinton campaign supporters were more successful in getting jobs in the Obama administration than Obama campaign staffers. At the end of the process, Cheryl Mills was very effective in building a team that has worked successfully on behalf of the President and Secretary.

Over to you guys. I'll go back to grading final semester papers.

PJ","2","1","3","2","3","3","2","2","3","3"
"C05784478_0","","Updates

- we asked for extra crew so u can stay for all of us-eu summit 

- since jerusalem is off, you can linger in vilnius or go to brussels early. Depends on where you want to spend night. Might be better in vinius. 

- on todays call with burma team, host govt isn't on same page with eap in terms of the kinds of meetings and venues so negotiations going on now. Will keep you updated. Also, the assk dinner is a mess. None of these places seem right. I think you and she will feel weird at these fancy frenchy places with little privacy. Raised with kurt who was suggesting this and he's now offering our amb residence which I think is best esp since you are hosting. Its on the lake, has a beautiful pagoda where posner and others do meetings. 

- they are compiling libyan cabinet members as you requested. Its all secure so told them to give you on return to dc unless u want them secure faxed over thanksgiving.","1","1","1","1","1","1","2","1","2","1"
"C05798137_0","","Thank You

Madam Secretary,

I just wanted to drop you a quick note of thanks for everything you've done for me personally and throughout my career. As you can imagine, and with your tenure at State coming to a close, like many I've been doing a lot of reflecting. What I know is that none of what I'm doing now would have been possible had you not taken a chance on a young(ish) lawyer who was still very much learning how Congress works (or sometimes doesn't work).

The time I spent with you and your team in the Senate and at State were incredibly formative. Every day I learned something new. It was like going to school everyday. And the community you created, the brilliant people you attracted to your team -- I count many of them among my closest friends.

So with deep gratitude, I want to be sure to say thank you.","2","3","3","3","2","3","3","3","2","3"
"C05771101_0","FA draft coming b/w 12 and 1","I will spare you the details of the computer disaster we suffered, which always happens at critical times, but we lost a night of work. We are back on draft and will have a draft ready for you to engage much more closely with -- line edits etc around noon. We will also have to send that version to WH to have any hope of making friday deadline, which is absolutely hard. We will still b able to make changes in editing process though.

The good news is that I do think the piece is getting better and better, which is also improving the QDDR itself. AM","2","2","3","3","2","1","1","2","1","1"
"C05772989_2","","Today's tumultuous session of Iraq's COR culminated with the election and swearing in of Jalal Talabani as President, and the immediate nomination of Nuni al Maliki as prime minister. Of more significance was the election of leading Iraqiyya member Osama al-Nujayfi as speaker of the Council of Representatives. This represented Iraqiyya and Sunni buy-in to the new, inclusive Government. As the newly nominated Prime Minister, Maliki now has 30 days to form the Council of Ministers, which must be approved in the COR by absolute majority. cancel de-Baathification proceedings for Saleh Mutlaq and two others to be added to the COR agenda in advance of voting on the presidency.

Michael Corbin Deputy Asst Secy for Near East Affairs","2","3","2","3","1","2","2","2","3","2"
"C05762253_2","Thank you...again","Secretary Clinton's remarks at her Friday press conference with the Turkish Foreign Minister continued this Administration's excellent efforts to restore the credibility of the U.S. with Greece and Cyprus — which will lead to important progress in the region.

As you know, the Bush Administration consistently hid and defended actions by Turkey that were injurious to Cyprus and Greece, inconsistent with American values and principals, and also not in Turkey's best interests.

We highlighted for the top leaders in our community that Secretary Clinton once again in front of the Turkish Foreign Minister, called for a ""bi-zonal and bi-communal federation"" for Cyprus as well as expressed the United States' strong support for ""freedom of religion.""

With Secretary Clinton and others doing these kinds of things, America is moving to correct the biggest road block to a Cyprus settlement — restoring American credibility with the Greek-Cypriots which was badly lost during the Bush Administration.

Keep up the great work!

Andy Manatos and Mike Manatos

THE NATIONAL COORDINATED EFFORT OF HELLENES (CEH)

1100 New Hampshire Avenue, N.W., Washington, D.C. 20037 (202) 393-7790 [fax] (202) 628-0225","2","3","3","3","1","3","3","2","2","2"
"C05791573_0","Graham mtg","You were the talk of the Global Diaspora Forum yesterday. Your remarks were wonderful. Thnx for taking the time. Its hard to believe that the State Department never focused on this before. We can do so much more. The Syrian groups in particular want to meet and get organized and do more.

I noticed that you were mtg w Graham and the faith based groups. It would be great if you mentioned the cookstove alliance. In the end we need people on the ground to get people to use them and we have found the religious groups to be a key. We have had great mtgs w the Vatican and their structure of nuns and priests and we have begun discussions with other groups.

Thnx again for yesterday.

Kris","3","1","3","3","1","2","2","2","2","1"
"C05797161_1","","Dear Hillary,

You'd think you oughtta be allowed to be sick for a little while without your head getting whacked. I suppose it's not much comfort that even if you had worn a football helmet, it probably wouldn't have helped, because of what recent research tells us about how concussions happen. So take it easy and take care. At least you're in a job where, unlike football, concussions (physical ones, anyway) aren't so common.

This is my way--one of them--of wishing you a speedy recovery. Distraction can help too, so I'm attaching a funny picture of Gaby on the job with her boss Val. It turned up on a Czech gossip webstte, wondering who the mystery blond is. Maria says the caption is, ""No, I'm not getting you ice cream.""

Wishing you feeling better, dear friend.

Penn","1","1","2","1","1","3","1","2","3","2"
"C05786935_5","Department of State Marine Corps Birthday Cake Cutting Ceremony","Good morning, Lona. I hope that this note finds you well.

As you can see from the exchange below, the NASA Administrator, Gen. Bolden, will be the Guest of Honor for the Department of State's Marine Corps Birthday Celebration on November 3, 2011. I am wondering whether this might provide an opportunity for a brief meeting with the Secretary on that date, perhaps on the margins of the event at the State Department. If not, I would be grateful to receive your suggested dates on which the Secretary may be available between October and early 2012.

Thank you, as always, for your assistance.

JFH.","3","3","3","3","3","2","2","2","3","3"
"C05772633_0","InterAction op-ed on branding in Pakistan","Re: InterAction op-ed on branding in Pakistan

Thx. I feel the same way! Just got off a call with usaid, srap and my team. We are drafting a response. I think we need something firm, accurate and rapid. Still deciding who will sign and whether it will be an op ed or letter to the editor. I want to be sure we avoid a public battle with the ngo community on this issue. UsAID is recommending that Raj meet with Worthington and read him the riot act for the op ed.

Will forward the draft before we send.

BTW, USAID confirmed that there was no USG branding in the attacks Worthington references.

Jm","2","1","2","1","2","2","1","2","3","2"
"C05763123_1","American Friends of the Hebrew University Scopus Award Dinner - March 11, 2010","Madam Secretary, That would be more than fine. I appreciate you even looking to see if this may work. On another note I wanted to send congratulations to you on the announcement of your daughters engagement. I know you are proud of her and rightfully so. Also I had dinner last night with a mutual friend of ours, Sen Lindsay Graham. Lindsay always talks how much he likes you and said if I were to be in contact with you to say hi from him. Stay well and I look forward to hearing and seeing you soon. All my best, Terry

Sent from my BlackBerry Wireless Handheld","2","1","3","2","2","2","1","2","2","1"
"C05778869_1","Earthquake","Bruce and I are fine. Thank heavens for blackberries. Helped many of us find each other and with the former finance minister as our guide, walked to the stadium. We are now on a bus and will soon head to Antarctic Center where US delegates converging with embassy staff meeting us there. City is a disaster. Walked over many upended streets, liquified streets, destroyed buildings. One of our number saw a building fall on a woman walking in the street. Many people trapped. Our bags are at the hotel in the center city and cannot be accessed. Airport not flying regular flights, only medical evac. We do have ourpassports but don't yet know what comes next. Will keep you posted. Blackberry almost out of juice. Will keep you posted as best we can.

Wendy R. Sherman Vice Chair Albright Stonebridge Group 1101 New York Ave. NW Suite 900 Washington,DC 20005 p.+202-842-7222 f.+202-370-3599","2","2","1","1","2","1","1","2","3","1"
"C05770450_6","Israeli Consulate letter - Final Sitrep","Final Sitrep: On May 14, 2010, the Israeli Consulate at 800 2nd Ave., NY, NY received a white powder letter, which was subsequently placed in a containment hood. No employees were slated for decontamination. The letter with enclosed threatening communication was packaged and submitted to the NYC Dept. Of Health for further biological testing.

Details: At approximately 1400 on 5/14/10, a mailroom employee at the Israeli Consulate noticed a suspicious piece of mail with no return address and 4 stamps. While attempting to contact his supervisor, the mailroom employee noticed the letter was leaking a white powder. He contacted his supervisor who in turn put the letter in a glove box as per their mailroom safety protocol. The supervisor opened the letter in the glove box and discovered the white powder.","2","2","2","2","2","2","2","2","2","2"
"C05794497_1","","First, I want to wish you and Kurt best of luck getting out of the pickle Mr Chen has you in as you arrive in China. I wanted to pass on something I intend to publish on Syria and Iran, because I think it is worth trying to urge the President and his political advisers to act. As you can see from today's column by Jackson Diehl, the pundits and many in the media will push the Syria issue very hard for the foreseeable future. It may not be on the front burner every day, but it will be close to or at the top of the media's attention indefinitely. Interestingly, the Republicans have showed their hand on the foreign policy debate, in which inaction on Syria is pretty much the only serious criticism they can offer that will stick. As you will see from the attached piece, I believe that action on Syria will forestall the biggest danger on the horizon, that Israel launches a surprise attack on Iran's nuclear facilities. Although the pressure has now eased for a variety of reasons, it will return. Action by Washington on Syria, on the other hand, I believe will eliminate much of the urgency for Israeli action. In other words, a more aggressive policy on Syria will eliminate the best case the republican's have going into the November election, will ease substantially the pressure on Israel to attack Iran and possibly spark a wider war in the Middle East, and finally would be the right stance on Syria going forward. I know you may not agree but I thought it was better to share this with you first as at least a new way to look at the problem. All best, your friend, Jamie

James P. Rubin","2","1","2","1","2","1","1","3","2","1"
"C05772490_0","Economist op-ed","Here's some background: This piece is for a year-ending look-ahead issue of The Economist and we were asked to write about America's priorities and place in the world in 2011, ten years after 9/11 and twenty years after the end of the Cold War. The team (Jake, Josh, Anne-Marie, Derek) felt that this was a good opportunity to pull together for a wide audience some of the key themes you sounded in Krakow and elsewhere, and build on the President's call to action at UNGA. We don't say anything new here, its true, but the idea was to lay down another marker that these are issues that are important to you and to the administration.","3","3","1","3","1","2","1","3","3","2"
"C05783945_1","","Cheryl —

We understand that the French Foreign Minister is speaking with S tomorrow morning, and he is expected to raise the Global Fund. We are preparing to submit the following point for S briefing book, but Eric and I wanted to be sure you were comfortable:

Key Point If Asked About the Global Fund

We need to move together quickly to make ensure that the Fund has the right leadership and management to successfully implement its reform agenda and continue its vital work of saving lives at this critical time.

Background

The High Level Panel which examined the Global Fund's fiduciary controls, as well as other internal reviews, have heavily criticized the Executive Director (a French National, championed by President Sarkozy) for weak management of Secretariat operations, a fractured relationship with the Fund's Inspector General and insufficient attention to oversight of funds. The U.S. position is that the Fund needs an outstanding management team in place to implement the necessary reforms that USG and others have championed.

We believe the Executive Director must be replaced expeditiously and honorably, with no more than a six-month transition during which a Board-appointed turnaround team would provide core management of the Fund.

We need a Board consensus for action, and the Board is meeting on November 21-22.

John John T. Monahan Special Advisor for Global Health Partnerships United States Department of State 202-663-2310 (office) SBU","2","1","2","1","3","3","2","2","2","3"
"C05790088_1","","Jake,

Hi from London.

As you know from my update email the Anti Hate campaign we launched is a partner with the Olympics. Cheryl had asked that I speak to Alec about making the S mark on this campaign as powerful as possible.

I had a super mtg yesterday with Cameron's innovation guy thanks to Alec. Jonathan Luff is very, very eager that they make the most of the campaign and while he knows FLOTUS is leading the delegation, stressed Cameron would love to see S at the games somehow. He also said if she did, he'd want to do something around the campaign since she launched it.

I'm writing because I know she will see Cameron in the next few days for mtgs.

Jonathan said this meniton by S to Cameron would be very useful. Cameron may mention the campaign to S as well.

Do you think you can make a side comment to Cameron happen to give the push we need?

Thanks, Farah","1","2","3","2","2","3","1","1","3","2"
"C05786565_1","","Dear Neera,

I am so happy for you, for CAP and for the progressive agenda we both care so much about. After John mentioned your becoming President following my speech (and thanks for your kind comments), I waited from afar (seven countries in seven days...)for an official announcement. Finally, today it came. And well-deserved it is. CAP couldn't have done better, and I look forward to watching w pride and telling people, ""I knew her when....""

If I can ever be of help--now or when I become a ""former""-- please just ask.

All the best to you and CAP, H","3","2","1","2","2","2","1","3","2","2"
"C05780081_4","","A little murky right now, but our best understanding is the AL/UN meeting ended without agreement on the communiqué, with the AU resisting the political language supported by the EU, and Amr Moussa trying to mediate. We attended the press conference about an hour ago where Ban Ki Moon and Ashton both delivered the three points (inclusive transition starts now, Qaddafi has lost legitimacy and must go) in their statements, while Moussa and OIC SyG Oglu left it out. Ogiu said the OIC supports the AU and Turkish initiatives, and said there should be a cease fire and an inclusive political process. We understand discussions on the communiqué continued after the press conference. Our EU contacts here are pessimistic that communiqué language will be agreed. Will pass on any further insight as we get it.

Don

Donald Biome Minister Counselor for Economic and Political Affairs U.S. Embassy - Cairo 020-2797-2251","3","1","1","1","1","2","2","2","2","1"
"C05766806_1","Nice job this morning and all week.","Raj--

Jim Jones just called to tell me he remembered a food distribution system the Air Force used in Bosnia. They dropped cardboard boxes w/out tops filled w MREs from the backs of low-flying C-130s. The air pressure caused the meal packages to inflate so they floated to the ground. They did that every night for months w/out any injuries on the ground, feeding thousands of people. He's asked the Air Force to plan to do that here, and I urged him to push for the decision to be made to try this by Tuesday night. He's also told Gates and Mullen about this and expressed surprise that no one else recalled it being done.

I told Gen. Jones I was going to tell you about it so we could consider and assist in execution if plan went forward. Please find out if anybody at AID knows about this and reach out to the military (probably Gen. Keen) to discuss. And let me know so I can help push.","3","3","3","3","2","2","2","2","2","2"
"C05772170_0","McCain-Barrasso amendment to the preamble of the New START Treaty NOT ADOPTED 37 - 59","--there is another amendment teed up for tomorrow at 2 (Risch amendment). It will also be defeated, as it is an amendment to the treaty and kerry has done a good job convincing senators that these are poison pills.

-- following the disposition of the Risch amendment, Reid will likely file cloture, setting up a Tuesday morning cloture vote in all likelihood.

-- we are still working with mccain on a missile defense amendment. We may need your help with him tomorrow to communicate that a deal has been reached.

Murkowski is going to see Rose and Ted Warner from DOD tomorrow to go over more questions. Murkowski knows you might try to connect with her tomorrow.

-- kirk and coburn allegedly told cartwright they would be for the treaty next year, not now....

Corker is now suggesting he has what he needs as well. That should bring lsakson along too. Add that to Lugar, SnoWe and Collins and Voinovich. That puts us very close, even without mccain and graham, but frankly there are many other votes in play (Gregg, Chambliss, Alexander, etc).

-- that's all for now. The phone calls are helping, so thank you for doing them.","1","1","1","1","1","1","2","3","2","1"
"C05764690_0","UNESCO - Update","Huma,

There has been strong movement to Bukova today.

Baki is expected to pull out before 4th round at noon our time. The 4th round would end up as final round with HosniBukova (Bulgaria) contest.

French Unesco ambassador told our Unesco Anb Killion that France has informed Egypt that they will not support Hosni.

France (Quai and Elysee agree) is now openly working for Bukova. Kouchner may try to call S.

African support appears to be moving to Bukova. Amb Killion has received a series of calls from African ambassadors as they want credit.

We are talkng at Unesco in. Paris and with capital delegations arriving in New York. Key votes: Chile, Phillipines, Argentina, Columbia, Azerbaijan, Mexico.

Esther","1","2","1","1","2","1","2","3","2","2"
